group_type,group_value,from_token,to_token,count,probability
agent_language,claude_code::go,read_file,execute_probe,20,0.3076923076923077
agent_language,claude_code::go,execute_probe,write_file,14,0.15384615384615385
agent_language,claude_code::go,execute_probe,install,13,0.14285714285714285
agent_language,claude_code::go,install,execute_probe,13,0.7647058823529411
agent_language,claude_code::go,read_file,generated_code,12,0.18461538461538463
agent_language,claude_code::go,write_file,read_file,12,0.2727272727272727
agent_language,claude_code::go,execute_probe,generated_code,11,0.12087912087912088
agent_language,claude_code::go,execute_probe,generated_code:error,10,0.10989010989010989
agent_language,claude_code::go,error,read_file,10,0.21739130434782608
agent_language,claude_code::go,execute_probe,error,7,0.07692307692307693
agent_language,claude_code::go,edit_file,read_file,5,0.5
agent_language,claude_code::go,read_file,edit_file,4,0.06153846153846154
agent_language,claude_code::go,write_file,error,4,0.09090909090909091
agent_language,claude_code::go,inspect_workspace,read_file,4,0.4444444444444444
agent_language,claude_code::go,edit_file,execute_probe,3,0.3
agent_language,claude_code::go,inspect_workspace,write_file,3,0.3333333333333333
agent_language,claude_code::go,error,write_file,3,0.06521739130434782
agent_language,claude_code::go,read_file,inspect_workspace,3,0.046153846153846156
agent_language,claude_code::go,read_file,install,3,0.046153846153846156
agent_language,claude_code::go,execute_probe,inspect_workspace,2,0.02197802197802198
agent_language,claude_code::go,install,read_file,2,0.11764705882352941
agent_language,claude_code::go,message,inspect_workspace,2,0.03508771929824561
agent_language,claude_code::go,install,edit_file,1,0.058823529411764705
agent_language,claude_code::go,install,error,1,0.058823529411764705
agent_language,claude_code::go,error,test,1,0.021739130434782608
agent_language,claude_code::go,test,edit_file,1,1.0
agent_language,claude_code::go,write_file,edit_file,1,0.022727272727272728
agent_language,claude_code::go,inspect_workspace,generated_code,1,0.1111111111111111
agent_language,claude_code::go,execute_probe,edit_file,1,0.01098901098901099
agent_language,claude_code::go,edit_file,inspect_workspace,1,0.1
agent_language,claude_code::go,inspect_workspace,error,1,0.1111111111111111
agent_language,claude_code::go,message,edit_file,1,0.017543859649122806
agent_language,claude_code::go,edit_file,write_file,1,0.1
agent_language,claude_code::go,read_file,error,1,0.015384615384615385
agent_language,claude_code::go,error,edit_file,1,0.021739130434782608
agent_language,claude_code::go,error,generated_code,1,0.021739130434782608
agent_language,claude_code::go,execute_probe,search,1,0.01098901098901099
agent_language,claude_code::go,search,write_file,1,0.5
agent_language,claude_code::go,write_file,inspect_workspace,1,0.022727272727272728
agent_language,claude_code::go,error,search,1,0.021739130434782608
agent_language,claude_code::go,search,install,1,0.5
agent_language,claude_code::javascript,START,message,69,1.0
agent_language,claude_code::javascript,message,error,38,0.5507246376811594
agent_language,claude_code::javascript,generated_code:error,END,38,1.0
agent_language,claude_code::javascript,write_file,execute_probe,32,0.64
agent_language,claude_code::javascript,generated_code,END,31,1.0
agent_language,claude_code::javascript,execute_probe,read_file,30,0.3409090909090909
agent_language,claude_code::javascript,message,write_file,30,0.43478260869565216
agent_language,claude_code::javascript,error,execute_probe,27,0.46551724137931033
agent_language,claude_code::javascript,read_file,generated_code:error,18,0.34615384615384615
agent_language,claude_code::javascript,install,execute_probe,16,0.6153846153846154
agent_language,claude_code::javascript,read_file,generated_code,15,0.28846153846153844
agent_language,claude_code::javascript,execute_probe,generated_code,14,0.1590909090909091
agent_language,claude_code::javascript,execute_probe,generated_code:error,13,0.14772727272727273
agent_language,claude_code::javascript,error,write_file,8,0.13793103448275862
agent_language,claude_code::javascript,write_file,install,8,0.16
agent_language,claude_code::javascript,error,install,8,0.13793103448275862
agent_language,claude_code::javascript,execute_probe,write_file,8,0.09090909090909091
agent_language,claude_code::javascript,execute_probe,error,8,0.09090909090909091
agent_language,claude_code::javascript,error,read_file,8,0.13793103448275862
agent_language,claude_code::javascript,read_file,execute_probe,7,0.1346153846153846
agent_language,claude_code::javascript,edit_file,read_file,6,0.5
agent_language,claude_code::javascript,execute_probe,install,6,0.06818181818181818
agent_language,claude_code::javascript,read_file,edit_file,5,0.09615384615384616
agent_language,claude_code::javascript,write_file,read_file,5,0.1
agent_language,claude_code::javascript,execute_probe,inspect_workspace,5,0.056818181818181816
agent_language,claude_code::javascript,install,error,5,0.19230769230769232
agent_language,claude_code::javascript,execute_probe,edit_file,4,0.045454545454545456
agent_language,claude_code::javascript,edit_file,execute_probe,4,0.3333333333333333
agent_language,claude_code::javascript,read_file,error,4,0.07692307692307693
agent_language,claude_code::javascript,error,generated_code:error,4,0.06896551724137931
agent_language,claude_code::javascript,read_file,install,3,0.057692307692307696
agent_language,claude_code::javascript,install,write_file,3,0.11538461538461539
agent_language,claude_code::javascript,inspect_workspace,execute_probe,2,0.2857142857142857
agent_language,claude_code::javascript,install,read_file,2,0.07692307692307693
agent_language,claude_code::javascript,inspect_workspace,error,2,0.2857142857142857
agent_language,claude_code::javascript,error,inspect_workspace,2,0.034482758620689655
agent_language,claude_code::javascript,inspect_workspace,generated_code:error,2,0.2857142857142857
agent_language,claude_code::javascript,write_file,generated_code,2,0.04
agent_language,claude_code::javascript,edit_file,install,1,0.08333333333333333
agent_language,claude_code::javascript,message,edit_file,1,0.014492753623188406
agent_language,claude_code::javascript,edit_file,write_file,1,0.08333333333333333
agent_language,claude_code::javascript,write_file,error,1,0.02
agent_language,claude_code::javascript,write_file,edit_file,1,0.02
agent_language,claude_code::javascript,error,edit_file,1,0.017241379310344827
agent_language,claude_code::javascript,write_file,generated_code:error,1,0.02
agent_language,claude_code::javascript,inspect_workspace,read_file,1,0.14285714285714285
agent_language,claude_code::python,START,message,75,1.0
agent_language,claude_code::python,generated_code,END,51,1.0
agent_language,claude_code::python,message,write_file,50,0.6666666666666666
agent_language,claude_code::python,write_file,execute_probe,36,0.6545454545454545
agent_language,claude_code::python,execute_probe,read_file,32,0.4050632911392405
agent_language,claude_code::python,read_file,generated_code,29,0.5576923076923077
agent_language,claude_code::python,generated_code:error,END,24,1.0
agent_language,claude_code::python,execute_probe,install,24,0.3037974683544304
agent_language,claude_code::python,message,error,23,0.30666666666666664
agent_language,claude_code::python,install,execute_probe,21,0.7241379310344828
agent_language,claude_code::python,write_file,error,19,0.34545454545454546
agent_language,claude_code::python,error,execute_probe,18,0.34615384615384615
agent_language,claude_code::python,read_file,generated_code:error,17,0.3269230769230769
agent_language,claude_code::python,execute_probe,generated_code,16,0.20253164556962025
agent_language,claude_code::python,error,read_file,14,0.2692307692307692
agent_language,claude_code::python,error,generated_code,5,0.09615384615384616
agent_language,claude_code::python,error,install,4,0.07692307692307693
agent_language,claude_code::python,install,error,4,0.13793103448275862
agent_language,claude_code::python,edit_file,read_file,3,0.3
agent_language,claude_code::python,read_file,edit_file,3,0.057692307692307696
agent_language,claude_code::python,edit_file,execute_probe,3,0.3
agent_language,claude_code::python,execute_probe,generated_code:error,3,0.0379746835443038
agent_language,claude_code::python,edit_file,error,3,0.3
agent_language,claude_code::python,error,edit_file,3,0.057692307692307696
agent_language,claude_code::python,error,generated_code:error,3,0.057692307692307696
agent_language,claude_code::python,install,read_file,3,0.10344827586206896
agent_language,claude_code::python,error,write_file,3,0.057692307692307696
agent_language,claude_code::python,execute_probe,edit_file,2,0.02531645569620253
agent_language,claude_code::python,error,inspect_workspace,2,0.038461538461538464
agent_language,claude_code::python,message,edit_file,2,0.02666666666666667
agent_language,claude_code::python,inspect_workspace,generated_code:error,1,0.5
agent_language,claude_code::python,read_file,execute_probe,1,0.019230769230769232
agent_language,claude_code::python,edit_file,write_file,1,0.1
agent_language,claude_code::python,execute_probe,error,1,0.012658227848101266
agent_language,claude_code::python,read_file,error,1,0.019230769230769232
agent_language,claude_code::python,inspect_workspace,error,1,0.5
agent_language,claude_code::python,read_file,install,1,0.019230769230769232
agent_language,claude_code::python,install,generated_code,1,0.034482758620689655
agent_language,claude_code::python,execute_probe,write_file,1,0.012658227848101266
agent_language,claudecode-opus47::cpp,message,finish,154,0.875
agent_language,claudecode-opus47::cpp,finish,END,154,1.0
agent_language,claudecode-opus47::cpp,message:error,finish:error,153,0.9935064935064936
agent_language,claudecode-opus47::cpp,finish:error,END,153,1.0
agent_language,claudecode-opus47::cpp,START,error,113,0.36807817589576547
agent_language,claudecode-opus47::cpp,START,message,84,0.2736156351791531
agent_language,claudecode-opus47::cpp,error,message:error,76,0.49673202614379086
agent_language,claudecode-opus47::cpp,START,message:error,59,0.19218241042345277
agent_language,claudecode-opus47::cpp,error,message,48,0.3137254901960784
agent_language,claudecode-opus47::cpp,START,write_file,41,0.13355048859934854
agent_language,claudecode-opus47::cpp,write_file,message,37,0.6379310344827587
agent_language,claudecode-opus47::cpp,read_file,error,23,0.5476190476190477
agent_language,claudecode-opus47::cpp,error,read_file,17,0.1111111111111111
agent_language,claudecode-opus47::cpp,inspect_workspace,read_file,16,0.8
agent_language,claudecode-opus47::cpp,message,error,14,0.07954545454545454
agent_language,claudecode-opus47::cpp,write_file,message:error,12,0.20689655172413793
agent_language,claudecode-opus47::cpp,read_file,write_file,10,0.23809523809523808
agent_language,claudecode-opus47::cpp,error,inspect_workspace,10,0.06535947712418301
agent_language,claudecode-opus47::cpp,message,write_file,7,0.03977272727272727
agent_language,claudecode-opus47::cpp,START,inspect_workspace,6,0.019543973941368076
agent_language,claudecode-opus47::cpp,write_file,read_file,5,0.08620689655172414
agent_language,claudecode-opus47::cpp,read_file,message,5,0.11904761904761904
agent_language,claudecode-opus47::cpp,START,read_file,4,0.013029315960912053
agent_language,claudecode-opus47::cpp,read_file,message:error,4,0.09523809523809523
agent_language,claudecode-opus47::cpp,write_file,inspect_workspace,4,0.06896551724137931
agent_language,claudecode-opus47::cpp,execute_probe,message:error,3,1.0
agent_language,claudecode-opus47::cpp,error,execute_probe,2,0.013071895424836602
agent_language,claudecode-opus47::cpp,inspect_workspace,error,2,0.1
agent_language,claudecode-opus47::cpp,inspect_workspace,message,2,0.1
agent_language,claudecode-opus47::cpp,message,execute_probe,1,0.005681818181818182
agent_language,claudecode-opus47::cpp,message:error,error,1,0.006493506493506494
agent_language,claudecode-opus47::javascript,message:error,finish:error,169,1.0
agent_language,claudecode-opus47::javascript,finish:error,END,169,1.0
agent_language,claudecode-opus47::javascript,message,finish,138,0.965034965034965
agent_language,claudecode-opus47::javascript,finish,END,138,1.0
agent_language,claudecode-opus47::javascript,START,error,124,0.40390879478827363
agent_language,claudecode-opus47::javascript,error,message:error,82,0.5616438356164384
agent_language,claudecode-opus47::javascript,START,message:error,80,0.26058631921824105
agent_language,claudecode-opus47::javascript,START,message,68,0.22149837133550487
agent_language,claudecode-opus47::javascript,error,message,47,0.3219178082191781
agent_language,claudecode-opus47::javascript,START,write_file,27,0.08794788273615635
agent_language,claudecode-opus47::javascript,write_file,message,24,0.75
agent_language,claudecode-opus47::javascript,read_file,error,15,0.625
agent_language,claudecode-opus47::javascript,inspect_workspace,read_file,12,0.75
agent_language,claudecode-opus47::javascript,error,read_file,9,0.06164383561643835
agent_language,claudecode-opus47::javascript,error,inspect_workspace,7,0.04794520547945205
agent_language,claudecode-opus47::javascript,START,inspect_workspace,6,0.019543973941368076
agent_language,claudecode-opus47::javascript,write_file,message:error,4,0.125
agent_language,claudecode-opus47::javascript,read_file,message,4,0.16666666666666666
