group_type,group_value,sequence,count,share,median_collapsed_len,success_share
agent_language,claudecode-opus47::javascript,message:error > finish:error,80,0.26058631921824105,2.0,0.07692307692307693
agent_language,claudecode-opus47::javascript,error > message:error > finish:error,70,0.2280130293159609,3.0,0.0
agent_language,claudecode-opus47::javascript,message > finish,67,0.2182410423452769,2.0,0.0
agent_language,claudecode-opus47::javascript,error > message > finish,37,0.12052117263843648,3.0,0.0
agent_language,claudecode-opus47::javascript,write_file > message > finish,20,0.06514657980456026,3.0,0.0
agent_language,claudecode-opus47::javascript,error > read_file > error > message > finish,5,0.016286644951140065,5.0,0.0
agent_language,claudecode-opus47::javascript,write_file > message:error > finish:error,4,0.013029315960912053,3.0,0.0
agent_language,claudecode-opus47::javascript,error > inspect_workspace > read_file > error > message:error > finish:error,4,0.013029315960912053,6.0,0.0
agent_language,claudecode-opus47::javascript,error > inspect_workspace > read_file > error > message > finish,2,0.006514657980456026,6.0,0.0
agent_language,claudecode-opus47::javascript,inspect_workspace > error > message:error > finish:error,2,0.006514657980456026,4.0,0.0
agent_language,claudecode-opus47::javascript,error > read_file > error > message:error > finish:error,2,0.006514657980456026,5.0,0.0
agent_language,claudecode-opus47::javascript,write_file > inspect_workspace > read_file > write_file > message > finish,1,0.003257328990228013,6.0,0.0
agent_language,claudecode-opus47::javascript,inspect_workspace > write_file > message > finish,1,0.003257328990228013,4.0,0.0
agent_language,claudecode-opus47::javascript,write_file > read_file > write_file > message > finish,1,0.003257328990228013,5.0,0.0
agent_language,claudecode-opus47::javascript,error > read_file > message:error > finish:error,1,0.003257328990228013,4.0,0.0
agent_language,claudecode-opus47::javascript,search > read_file > message > error > message:error > finish:error,1,0.003257328990228013,6.0,0.0
agent_language,claudecode-opus47::javascript,write_file > inspect_workspace > read_file > message > finish,1,0.003257328990228013,5.0,0.0
agent_language,claudecode-opus47::javascript,inspect_workspace > read_file > error > message > finish,1,0.003257328990228013,5.0,0.0
agent_language,claudecode-opus47::javascript,read_file > message:error > finish:error,1,0.003257328990228013,3.0,0.0
agent_language,claudecode-opus47::javascript,message > error > message > finish,1,0.003257328990228013,4.0,
agent_language,claudecode-opus47::python,message:error > finish:error,109,0.3550488599348534,2.0,0.1111111111111111
agent_language,claudecode-opus47::python,message > finish,75,0.24429967426710097,2.0,0.04054054054054054
agent_language,claudecode-opus47::python,error > message:error > finish:error,46,0.1498371335504886,3.0,0.0
agent_language,claudecode-opus47::python,error > message > finish,27,0.08794788273615635,3.0,0.0
agent_language,claudecode-opus47::python,error > read_file > error > message:error > finish:error,12,0.03908794788273615,5.0,0.0
agent_language,claudecode-opus47::python,write_file > message > finish,11,0.035830618892508145,3.0,0.0
agent_language,claudecode-opus47::python,error > read_file > error > message > finish,3,0.009771986970684038,5.0,0.0
agent_language,claudecode-opus47::python,error > inspect_workspace > read_file > error > message:error > finish:error,3,0.009771986970684038,6.0,0.0
agent_language,claudecode-opus47::python,write_file > message:error > finish:error,2,0.006514657980456026,3.0,0.0
agent_language,claudecode-opus47::python,write_file > inspect_workspace > read_file > write_file > message > finish,2,0.006514657980456026,6.0,0.0
agent_language,claudecode-opus47::python,error > read_file > message > finish,2,0.006514657980456026,4.0,0.0
agent_language,claudecode-opus47::python,write_file > read_file > write_file > message > finish,1,0.003257328990228013,5.0,0.0
agent_language,claudecode-opus47::python,read_file > write_file > message:error > finish:error,1,0.003257328990228013,4.0,0.0
agent_language,claudecode-opus47::python,write_file > read_file > write_file > message:error > finish:error,1,0.003257328990228013,5.0,0.0
agent_language,claudecode-opus47::python,write_file > read_file > error > message > finish,1,0.003257328990228013,5.0,0.0
agent_language,claudecode-opus47::python,error > read_file > error > read_file > error > message:error > finish:error,1,0.003257328990228013,7.0,0.0
agent_language,claudecode-opus47::python,message > error > message:error > finish:error,1,0.003257328990228013,4.0,0.0
agent_language,claudecode-opus47::python,error > read_file > error > read_file > error > read_file > error > message:error > finish:error,1,0.003257328990228013,9.0,0.0
agent_language,claudecode-opus47::python,error > execute_probe > message > finish,1,0.003257328990228013,4.0,0.0
agent_language,claudecode-opus47::python,read_file > message > execute_probe > message > write_file > execute_probe > message > finish,1,0.003257328990228013,8.0,0.0
agent_language,codex-gpt54::cpp,message,73,0.23778501628664495,1.0,0.0410958904109589
agent_language,codex-gpt54::cpp,message:error,54,0.1758957654723127,1.0,0.037037037037037035
agent_language,codex-gpt54::cpp,search > error > message:error,15,0.048859934853420196,3.0,0.13333333333333333
agent_language,codex-gpt54::cpp,inspect_workspace > search > error > message:error,9,0.029315960912052116,4.0,0.1111111111111111
agent_language,codex-gpt54::cpp,inspect_workspace > error > message:error,9,0.029315960912052116,3.0,0.0
agent_language,codex-gpt54::cpp,inspect_workspace > error > inspect_workspace > message:error,5,0.016286644951140065,4.0,0.2
agent_language,codex-gpt54::cpp,search > read_file > message,5,0.016286644951140065,3.0,0.4
agent_language,codex-gpt54::cpp,inspect_workspace > message:error,4,0.013029315960912053,2.0,0.5
agent_language,codex-gpt54::cpp,inspect_workspace > search > error > inspect_workspace > message:error,4,0.013029315960912053,5.0,0.25
agent_language,codex-gpt54::cpp,inspect_workspace > error > read_file > message:error,4,0.013029315960912053,4.0,0.25
agent_language,codex-gpt54::cpp,inspect_workspace > read_file > inspect_workspace > error > message:error,3,0.009771986970684038,5.0,0.0
agent_language,codex-gpt54::cpp,inspect_workspace > error > search > error > message:error,3,0.009771986970684038,5.0,0.0
agent_language,codex-gpt54::cpp,search > inspect_workspace > error > message:error,3,0.009771986970684038,4.0,0.3333333333333333
agent_language,codex-gpt54::cpp,inspect_workspace > error > search > read_file > message:error,3,0.009771986970684038,5.0,0.0
agent_language,codex-gpt54::cpp,search > message:error,3,0.009771986970684038,2.0,0.0
agent_language,codex-gpt54::cpp,inspect_workspace > search > error > message,2,0.006514657980456026,4.0,0.5
agent_language,codex-gpt54::cpp,inspect_workspace > read_file > inspect_workspace > error > read_file > message:error,2,0.006514657980456026,6.0,0.0
agent_language,codex-gpt54::cpp,search > inspect_workspace > message,2,0.006514657980456026,3.0,0.0
agent_language,codex-gpt54::cpp,inspect_workspace > error > inspect_workspace > error > message:error,2,0.006514657980456026,5.0,0.0
agent_language,codex-gpt54::cpp,search > error > search > message:error,2,0.006514657980456026,4.0,0.0
agent_language,codex-gpt54::javascript,message:error,72,0.23452768729641693,1.0,0.10144927536231885
agent_language,codex-gpt54::javascript,message,51,0.16612377850162866,1.0,0.058823529411764705
agent_language,codex-gpt54::javascript,inspect_workspace > error > message:error,15,0.048859934853420196,3.0,0.13333333333333333
agent_language,codex-gpt54::javascript,search > error > message:error,13,0.04234527687296417,3.0,0.15384615384615385
agent_language,codex-gpt54::javascript,inspect_workspace > search > error > message:error,11,0.035830618892508145,4.0,0.2727272727272727
agent_language,codex-gpt54::javascript,inspect_workspace > error > read_file > message:error,5,0.016286644951140065,4.0,0.25
agent_language,codex-gpt54::javascript,inspect_workspace > error > inspect_workspace > message:error,5,0.016286644951140065,4.0,0.4
agent_language,codex-gpt54::javascript,inspect_workspace > message:error,4,0.013029315960912053,2.0,0.25
agent_language,codex-gpt54::javascript,inspect_workspace > error > search > message:error,4,0.013029315960912053,4.0,0.25
agent_language,codex-gpt54::javascript,inspect_workspace > error > read_file > error > message:error,4,0.013029315960912053,5.0,0.5
agent_language,codex-gpt54::javascript,inspect_workspace > search > inspect_workspace > error > message:error,4,0.013029315960912053,5.0,0.0
agent_language,codex-gpt54::javascript,item.updated > message:error > plan,3,0.009771986970684038,3.0,0.0
agent_language,codex-gpt54::javascript,search > read_file > message,3,0.009771986970684038,3.0,0.3333333333333333
agent_language,codex-gpt54::javascript,inspect_workspace > search > error > inspect_workspace > message:error,3,0.009771986970684038,5.0,0.3333333333333333
agent_language,codex-gpt54::javascript,inspect_workspace > search > error > read_file > message:error,3,0.009771986970684038,5.0,0.0
agent_language,codex-gpt54::javascript,inspect_workspace > search > inspect_workspace > search > error > message:error,2,0.006514657980456026,6.0,0.0
agent_language,codex-gpt54::javascript,item.updated > message > plan,2,0.006514657980456026,3.0,0.0
agent_language,codex-gpt54::javascript,inspect_workspace > search > error > read_file > inspect_workspace > message:error,2,0.006514657980456026,6.0,0.5
agent_language,codex-gpt54::javascript,inspect_workspace > message,2,0.006514657980456026,2.0,0.0
agent_language,codex-gpt54::javascript,inspect_workspace > error > execute_probe > message:error,2,0.006514657980456026,4.0,0.0
agent_language,codex-gpt54::python,message,57,0.18566775244299674,1.0,0.05263157894736842
agent_language,codex-gpt54::python,message:error,56,0.18241042345276873,1.0,0.16363636363636364
agent_language,codex-gpt54::python,inspect_workspace > search > error > message:error,17,0.05537459283387622,4.0,0.35294117647058826
agent_language,codex-gpt54::python,inspect_workspace > error > message:error,14,0.04560260586319218,3.0,0.3076923076923077
